"REALM","DateName","tempC","Year"
"Western Indo-Pacific","1957.02.15",26.8195528675009,1957
"Arctic","1957.03.16",-1.12141991343682,1957
"Central Indo-Pacific","1957.03.16",27.2986374380523,1957
"Eastern Indo-Pacific","1957.03.16",27.1060094032216,1957
"Southern Ocean","1957.03.16",1.31991438588824,1957
"Temperate Australasia","1957.03.16",18.990271649809,1957
"Temperate Northern Atlantic","1957.03.16",10.9904672073599,1957
"Temperate Northern Pacific","1957.03.16",6.408711426934,1957
"Temperate South America","1957.03.16",16.6545911717315,1957
"Temperate Southern Africa","1957.03.16",20.7429414303775,1957
"Tropical Atlantic","1957.03.16",26.1228554734906,1957
"Tropical Eastern Pacific","1957.03.16",27.1449891285122,1957
"Western Indo-Pacific","1957.03.16",27.5508573187722,1957
"Arctic","1957.04.16",-1.06209268906666,1957
"Central Indo-Pacific","1957.04.16",27.6358102368768,1957
"Eastern Indo-Pacific","1957.04.16",27.2572360759799,1957
"Southern Ocean","1957.04.16",0.602807704006083,1957
"Temperate Australasia","1957.04.16",17.9128942163582,1957
"Temperate Northern Atlantic","1957.04.16",11.7480349184738,1957
"Temperate Northern Pacific","1957.04.16",7.146683139947,1957
"Temperate South America","1957.04.16",15.6895771079667,1957
"Temperate Southern Africa","1957.04.16",19.7615681662777,1957
"Tropical Atlantic","1957.04.16",26.4056687370473,1957
"Tropical Eastern Pacific","1957.04.16",27.2109203987721,1957
"Western Indo-Pacific","1957.04.16",28.0640367122344,1957
"Arctic","1957.05.16",-0.825748742384596,1957
"Central Indo-Pacific","1957.05.16",27.9482482341352,1957
"Eastern Indo-Pacific","1957.05.16",27.2321462933885,1957
"Southern Ocean","1957.05.16",0.247531510528592,1957
"Temperate Australasia","1957.05.16",16.9365753825913,1957
"Temperate Northern Atlantic","1957.05.16",13.4350879364281,1957
"Temperate Northern Pacific","1957.05.16",8.88649113699614,1957
"Temperate South America","1957.05.16",14.7128747043424,1957
"Temperate Southern Africa","1957.05.16",18.6116279708552,1957
"Tropical Atlantic","1957.05.16",26.5726552565121,1957
"Tropical Eastern Pacific","1957.05.16",27.6818384350282,1957
"Western Indo-Pacific","1957.05.16",28.2461760750523,1957
"Arctic","1957.06.16",-0.0923912046377631,1957
"Central Indo-Pacific","1957.06.16",27.4127175788632,1957
"Eastern Indo-Pacific","1957.06.16",26.9963101919349,1957
"Southern Ocean","1957.06.16",-0.0833736285672769,1957
"Temperate Australasia","1957.06.16",15.6900891214354,1957
"Temperate Northern Atlantic","1957.06.16",16.3871646998374,1957
"Temperate Northern Pacific","1957.06.16",11.6260194132926,1957
"Temperate South America","1957.06.16",13.2438507169609,1957
"Temperate Southern Africa","1957.06.16",17.4041759181144,1957
"Tropical Atlantic","1957.06.16",26.7164018655672,1957
"Tropical Eastern Pacific","1957.06.16",27.3784579781338,1957
"Western Indo-Pacific","1957.06.16",27.2524019155973,1957
"Arctic","1957.07.16",1.35209752612078,1957
"Central Indo-Pacific","1957.07.16",27.1097459738993,1957
"Eastern Indo-Pacific","1957.07.16",26.774146134021,1957
"Southern Ocean","1957.07.16",-0.3072814284135,1957
"Temperate Australasia","1957.07.16",14.725597974174,1957
"Temperate Northern Atlantic","1957.07.16",18.923866187977,1957
"Temperate Northern Pacific","1957.07.16",14.7806544057983,1957
"Temperate South America","1957.07.16",12.1378467268672,1957
"Temperate Southern Africa","1957.07.16",16.4605147463416,1957
"Tropical Atlantic","1957.07.16",26.5674448954635,1957
"Tropical Eastern Pacific","1957.07.16",27.604291196893,1957
"Western Indo-Pacific","1957.07.16",26.5847870567699,1957
"Arctic","1957.08.16",2.3254874341197,1957
"Central Indo-Pacific","1957.08.16",26.9748152364981,1957
"Eastern Indo-Pacific","1957.08.16",26.7286156011651,1957
"Southern Ocean","1957.08.16",-0.443128491558671,1957
"Temperate Australasia","1957.08.16",14.3406835066967,1957
"Temperate Northern Atlantic","1957.08.16",19.8849322227282,1957
"Temperate Northern Pacific","1957.08.16",16.9886556805189,1957
"Temperate South America","1957.08.16",11.3402830024091,1957
"Temperate Southern Africa","1957.08.16",15.9599341813683,1957
"Tropical Atlantic","1957.08.16",26.721680391182,1957
"Tropical Eastern Pacific","1957.08.16",27.2727376728158,1957
"Western Indo-Pacific","1957.08.16",26.3403322740837,1957
"Arctic","1957.09.16",2.15507762421329,1957
"Central Indo-Pacific","1957.09.16",26.8578047520531,1957
"Eastern Indo-Pacific","1957.09.16",26.8367687503076,1957
"Southern Ocean","1957.09.16",-0.4821367341749,1957
"Temperate Australasia","1957.09.16",14.3807272193778,1957
"Temperate Northern Atlantic","1957.09.16",18.873737639528,1957
"Temperate Northern Pacific","1957.09.16",15.9103681447523,1957
"Temperate South America","1957.09.16",11.3994346893547,1957
"Temperate Southern Africa","1957.09.16",16.1765721316265,1957
"Tropical Atlantic","1957.09.16",26.9590770110343,1957
"Tropical Eastern Pacific","1957.09.16",27.3036699944142,1957
"Western Indo-Pacific","1957.09.16",26.5213647094774,1957
"Arctic","1957.10.16",0.736061374051222,1957
"Central Indo-Pacific","1957.10.16",27.1113517210974,1957
"Eastern Indo-Pacific","1957.10.16",26.8890923605102,1957
"Southern Ocean","1957.10.16",-0.416569215291298,1957
"Temperate Australasia","1957.10.16",14.7093860609919,1957
"Temperate Northern Atlantic","1957.10.16",16.7723065458016,1957
"Temperate Northern Pacific","1957.10.16",13.3377386378627,1957
"Temperate South America","1957.10.16",12.286481485579,1957
"Temperate Southern Africa","1957.10.16",16.5932569358555,1957
"Tropical Atlantic","1957.10.16",27.0178995441079,1957
"Tropical Eastern Pacific","1957.10.16",27.0577862924306,1957
"Western Indo-Pacific","1957.10.16",26.9810308262154,1957
"Arctic","1957.11.16",-0.263124861912334,1957
"Central Indo-Pacific","1957.11.16",27.4242333453903,1957
"Eastern Indo-Pacific","1957.11.16",27.0167379515766,1957
"Southern Ocean","1957.11.16",-0.118325821524989,1957
"Temperate Australasia","1957.11.16",15.8701936754406,1957
"Temperate Northern Atlantic","1957.11.16",14.6801220596967,1957
"Temperate Northern Pacific","1957.11.16",10.6464122752813,1957
"Temperate South America","1957.11.16",13.3290197955385,1957
"Temperate Southern Africa","1957.11.16",17.6479437726403,1957
"Tropical Atlantic","1957.11.16",26.7823154069845,1957
"Tropical Eastern Pacific","1957.11.16",26.9483823975967,1957
"Western Indo-Pacific","1957.11.16",27.3126934634315,1957
"Arctic","1957.12.16",-0.752999481961491,1957
"Central Indo-Pacific","1957.12.16",27.3229462957459,1957
"Eastern Indo-Pacific","1957.12.16",27.0233117870908,1957
"Southern Ocean","1957.12.16",0.604260333855481,1957
"Temperate Australasia","1957.12.16",17.1621307911017,1957
"Temperate Northern Atlantic","1957.12.16",12.6073869543912,1957
"Temperate Northern Pacific","1957.12.16",8.59799352446744,1957
"Temperate South America","1957.12.16",14.9407831893014,1957
"Temperate Southern Africa","1957.12.16",18.9815570327836,1957
"Tropical Atlantic","1957.12.16",26.3301030455284,1957
"Tropical Eastern Pacific","1957.12.16",26.783064997009,1957
"Western Indo-Pacific","1957.12.16",27.1233995623059,1957
"Arctic","1958.01.16",-1.0543320742421,1958
"Central Indo-Pacific","1958.01.16",27.3053901307587,1958
"Eastern Indo-Pacific","1958.01.16",27.2408650415464,1958
"Southern Ocean","1958.01.16",1.25679588865379,1958
"Temperate Australasia","1958.01.16",18.4137899072761,1958
"Temperate Northern Atlantic","1958.01.16",11.3709835751452,1958
"Temperate Northern Pacific","1958.01.16",7.14023984207995,1958
"Temperate South America","1958.01.16",16.3654181270838,1958
"Temperate Southern Africa","1958.01.16",20.1266157953872,1958
"Tropical Atlantic","1958.01.16",26.0053506823419,1958
"Tropical Eastern Pacific","1958.01.16",26.8581200245163,1958
"Western Indo-Pacific","1958.01.16",27.1395573100926,1958
"Arctic","1958.02.15",-1.16519913931956,1958
"Central Indo-Pacific","1958.02.15",27.2833332254203,1958
"Eastern Indo-Pacific","1958.02.15",27.2271527597158,1958
"Southern Ocean","1958.02.15",1.53113711523665,1958
"Temperate Australasia","1958.02.15",19.2103324384771,1958
"Temperate Northern Atlantic","1958.02.15",10.7409722404024,1958
"Temperate Northern Pacific","1958.02.15",6.70998701651087,1958
"Temperate South America","1958.02.15",16.7413827885507,1958
"Temperate Southern Africa","1958.02.15",20.6729547626476,1958
"Tropical Atlantic","1958.02.15",26.0390366736353,1958
"Tropical Eastern Pacific","1958.02.15",27.1626561299669,1958
"Western Indo-Pacific","1958.02.15",27.2542888087991,1958
"Arctic","1958.03.16",-1.1358938641415,1958
"Central Indo-Pacific","1958.03.16",27.5904077842131,1958
"Eastern Indo-Pacific","1958.03.16",27.3290419326336,1958
"Southern Ocean","1958.03.16",1.28341301451956,1958
"Temperate Australasia","1958.03.16",18.9816835908808,1958
"Temperate Northern Atlantic","1958.03.16",10.6001154768273,1958
"Temperate Northern Pacific","1958.03.16",6.63391294983119,1958
"Temperate South America","1958.03.16",16.4800546225653,1958
"Temperate Southern Africa","1958.03.16",20.376026332681,1958
"Tropical Atlantic","1958.03.16",26.3023907250957,1958
"Tropical Eastern Pacific","1958.03.16",27.4414379509332,1958
"Western Indo-Pacific","1958.03.16",27.7421739704815,1958
"Arctic","1958.04.16",-1.05114674592046,1958
"Central Indo-Pacific","1958.04.16",27.7949332897242,1958
"Eastern Indo-Pacific","1958.04.16",27.307622754062,1958
"Southern Ocean","1958.04.16",0.561429642542727,1958
"Temperate Australasia","1958.04.16",17.9644139803373,1958
"Temperate Northern Atlantic","1958.04.16",11.4395498157274,1958
"Temperate Northern Pacific","1958.04.16",7.45051412211389,1958
"Temperate South America","1958.04.16",15.3503355668218,1958
"Temperate Southern Africa","1958.04.16",19.4475795193977,1958
"Tropical Atlantic","1958.04.16",26.6787977064312,1958
"Tropical Eastern Pacific","1958.04.16",27.6954083367792,1958
"Western Indo-Pacific","1958.04.16",28.3961517913842,1958
"Arctic","1958.05.16",-0.839205515380675,1958
"Central Indo-Pacific","1958.05.16",27.8655586358601,1958
"Eastern Indo-Pacific","1958.05.16",27.1667740399895,1958
"Southern Ocean","1958.05.16",0.209962625568936,1958
"Temperate Australasia","1958.05.16",16.6727958157531,1958
"Temperate Northern Atlantic","1958.05.16",13.5456481756072,1958
"Temperate Northern Pacific","1958.05.16",8.96549667460029,1958
"Temperate South America","1958.05.16",14.2621922758259,1958
"Temperate Southern Africa","1958.05.16",18.2800074349805,1958
"Tropical Atlantic","1958.05.16",26.8483472117328,1958
"Tropical Eastern Pacific","1958.05.16",27.6138356992712,1958
"Western Indo-Pacific","1958.05.16",28.266214662128,1958
"Arctic","1958.06.16",-0.02579702452286,1958
"Central Indo-Pacific","1958.06.16",27.5027787279658,1958
"Eastern Indo-Pacific","1958.06.16",27.0334114046221,1958
"Southern Ocean","1958.06.16",-0.0890452318596572,1958
"Temperate Australasia","1958.06.16",15.7385508920392,1958
"Temperate Northern Atlantic","1958.06.16",16.3108774966341,1958
"Temperate Northern Pacific","1958.06.16",11.9839888902368,1958
"Temperate South America","1958.06.16",12.8416312331119,1958
"Temperate Southern Africa","1958.06.16",16.9592632254973,1958
"Tropical Atlantic","1958.06.16",26.9259010757829,1958
"Tropical Eastern Pacific","1958.06.16",27.0736144550184,1958
"Western Indo-Pacific","1958.06.16",27.3751167500461,1958
"Arctic","1958.07.16",1.33536665689937,1958
"Central Indo-Pacific","1958.07.16",27.2853582040611,1958
"Eastern Indo-Pacific","1958.07.16",26.6662661535219,1958
"Southern Ocean","1958.07.16",-0.29588008037993,1958
"Temperate Australasia","1958.07.16",14.7339947659745,1958
"Temperate Northern Atlantic","1958.07.16",18.6673829749348,1958
"Temperate Northern Pacific","1958.07.16",14.9135422768082,1958
"Temperate South America","1958.07.16",12.3037158312154,1958
"Temperate Southern Africa","1958.07.16",16.3292679133149,1958
"Tropical Atlantic","1958.07.16",26.6984581715852,1958
"Tropical Eastern Pacific","1958.07.16",27.1488307134019,1958
"Western Indo-Pacific","1958.07.16",26.7446218390524,1958
"Arctic","1958.08.16",2.28285959932393,1958
"Central Indo-Pacific","1958.08.16",27.1614770982022,1958
"Eastern Indo-Pacific","1958.08.16",26.6860073637948,1958
"Southern Ocean","1958.08.16",-0.405957697890699,1958
"Temperate Australasia","1958.08.16",14.3988505974794,1958
"Temperate Northern Atlantic","1958.08.16",19.6831165006167,1958
"Temperate Northern Pacific","1958.08.16",16.8640525788669,1958
"Temperate South America","1958.08.16",11.7682098747129,1958
"Temperate Southern Africa","1958.08.16",16.0184138293194,1958
"Tropical Atlantic","1958.08.16",26.781978039294,1958
"Tropical Eastern Pacific","1958.08.16",26.8039304273915,1958
"Western Indo-Pacific","1958.08.16",26.4049442373676,1958
"Arctic","1958.09.16",2.17012352729747,1958
"Central Indo-Pacific","1958.09.16",27.2352898495703,1958
"Eastern Indo-Pacific","1958.09.16",26.6925329886094,1958
"Southern Ocean","1958.09.16",-0.463138796680904,1958
"Temperate Australasia","1958.09.16",14.4905128511608,1958
"Temperate Northern Atlantic","1958.09.16",19.1691778882086,1958
"Temperate Northern Pacific","1958.09.16",16.0925183008026,1958
"Temperate South America","1958.09.16",11.5948443605107,1958
"Temperate Southern Africa","1958.09.16",16.322842380117,1958
"Tropical Atlantic","1958.09.16",26.9818758378137,1958
"Tropical Eastern Pacific","1958.09.16",26.7747496110607,1958
"Western Indo-Pacific","1958.09.16",26.6044424698677,1958
"Arctic","1958.10.16",0.784987424489589,1958
"Central Indo-Pacific","1958.10.16",27.419870734408,1958
"Eastern Indo-Pacific","1958.10.16",26.8708663779011,1958
"Southern Ocean","1958.10.16",-0.440189426777047,1958
"Temperate Australasia","1958.10.16",14.9463822291448,1958
"Temperate Northern Atlantic","1958.10.16",17.0287359768782,1958
"Temperate Northern Pacific","1958.10.16",13.4155374003648,1958
"Temperate South America","1958.10.16",12.2296047160954,1958
"Temperate Southern Africa","1958.10.16",16.6445911572064,1958
"Tropical Atlantic","1958.10.16",27.0028769591865,1958
"Tropical Eastern Pacific","1958.10.16",26.7395951186175,1958
"Western Indo-Pacific","1958.10.16",26.9286740723951,1958
"Arctic","1958.11.16",-0.312473567757831,1958
"Central Indo-Pacific","1958.11.16",27.3567968906421,1958
"Eastern Indo-Pacific","1958.11.16",26.9062983922952,1958
"Southern Ocean","1958.11.16",-0.141348287476024,1958
"Temperate Australasia","1958.11.16",16.0080803553263,1958
"Temperate Northern Atlantic","1958.11.16",14.8609201077846,1958
"Temperate Northern Pacific","1958.11.16",10.4596661209196,1958
"Temperate South America","1958.11.16",13.401417232853,1958
"Temperate Southern Africa","1958.11.16",17.9442068816442,1958
"Tropical Atlantic","1958.11.16",26.8709262675066,1958
"Tropical Eastern Pacific","1958.11.16",26.5355741840383,1958
"Western Indo-Pacific","1958.11.16",27.1542220365854,1958
"Arctic","1958.12.16",-0.719733224648572,1958
"Central Indo-Pacific","1958.12.16",27.3462046556766,1958
"Eastern Indo-Pacific","1958.12.16",26.871157035519,1958
"Southern Ocean","1958.12.16",0.64633398139407,1958
"Temperate Australasia","1958.12.16",17.7471392052805,1958
"Temperate Northern Atlantic","1958.12.16",12.8266941821329,1958
"Temperate Northern Pacific","1958.12.16",8.58460995771057,1958
"Temperate South America","1958.12.16",15.0607768630451,1958
"Temperate Southern Africa","1958.12.16",19.562010290659,1958
"Tropical Atlantic","1958.12.16",26.5568857486194,1958
"Tropical Eastern Pacific","1958.12.16",26.3395014208649,1958
"Western Indo-Pacific","1958.12.16",27.1266067984663,1958
"Arctic","1959.01.16",-1.00072989276005,1959
"Central Indo-Pacific","1959.01.16",27.1004899974001,1959
"Eastern Indo-Pacific","1959.01.16",26.8014211921716,1959
"Southern Ocean","1959.01.16",1.22824632232667,1959
"Temperate Australasia","1959.01.16",18.9020215939253,1959
"Temperate Northern Atlantic","1959.01.16",11.3334930711666,1959
"Temperate Northern Pacific","1959.01.16",7.07865950091473,1959
"Temperate South America","1959.01.16",16.1120022911687,1959
"Temperate Southern Africa","1959.01.16",20.5404120217725,1959
"Tropical Atlantic","1959.01.16",26.0535639682634,1959
"Tropical Eastern Pacific","1959.01.16",26.4582860057891,1959
"Western Indo-Pacific","1959.01.16",27.0569536847833,1959
"Arctic","1959.02.15",-1.15343336764833,1959
"Central Indo-Pacific","1959.02.15",27.2376223970657,1959
"Eastern Indo-Pacific","1959.02.15",26.8568225794129,1959
"Southern Ocean","1959.02.15",1.52969313974494,1959
"Temperate Australasia","1959.02.15",19.3637540621635,1959
"Temperate Northern Atlantic","1959.02.15",10.7418769410834,1959
"Temperate Northern Pacific","1959.02.15",6.76733716478956,1959
"Temperate South America","1959.02.15",16.9535345374626,1959
"Temperate Southern Africa","1959.02.15",21.0705982489029,1959
"Tropical Atlantic","1959.02.15",26.2804531171484,1959
"Tropical Eastern Pacific","1959.02.15",26.8922775528194,1959
"Western Indo-Pacific","1959.02.15",27.1499462804677,1959
"Arctic","1959.03.16",-1.14978282606576,1959
"Central Indo-Pacific","1959.03.16",27.3461935987735,1959
"Eastern Indo-Pacific","1959.03.16",27.0819500767079,1959
"Southern Ocean","1959.03.16",1.23033962665176,1959
"Temperate Australasia","1959.03.16",18.9748819025154,1959
"Temperate Northern Atlantic","1959.03.16",10.8190798215861,1959
"Temperate Northern Pacific","1959.03.16",6.70405155570894,1959
"Temperate South America","1959.03.16",16.6028619588499,1959
"Temperate Southern Africa","1959.03.16",20.8077655588915,1959
"Tropical Atlantic","1959.03.16",26.3105760114478,1959
"Tropical Eastern Pacific","1959.03.16",27.3868963281522,1959
"Western Indo-Pacific","1959.03.16",27.6110950458197,1959
"Arctic","1959.04.16",-1.08648794433503,1959
"Central Indo-Pacific","1959.04.16",27.6088096488817,1959
"Eastern Indo-Pacific","1959.04.16",27.3241860983753,1959
"Southern Ocean","1959.04.16",0.586410814752867,1959
"Temperate Australasia","1959.04.16",18.0703109415168,1959
"Temperate Northern Atlantic","1959.04.16",11.6841270594169,1959
"Temperate Northern Pacific","1959.04.16",7.48833210041328,1959
"Temperate South America","1959.04.16",15.2632224838326,1959
"Temperate Southern Africa","1959.04.16",19.9761236694258,1959
"Tropical Atlantic","1959.04.16",26.7120365973044,1959
"Tropical Eastern Pacific","1959.04.16",27.5996329622119,1959
"Western Indo-Pacific","1959.04.16",28.2765915246657,1959
"Arctic","1959.05.16",-0.883195897598182,1959
"Central Indo-Pacific","1959.05.16",27.8678043340748,1959
"Eastern Indo-Pacific","1959.05.16",27.2997865659076,1959
"Southern Ocean","1959.05.16",0.210358420639059,1959
"Temperate Australasia","1959.05.16",16.8321352184328,1959
"Temperate Northern Atlantic","1959.05.16",13.776893551151,1959
"Temperate Northern Pacific","1959.05.16",9.0214445166632,1959
"Temperate South America","1959.05.16",13.8609651007142,1959
"Temperate Southern Africa","1959.05.16",18.4676357308015,1959
"Tropical Atlantic","1959.05.16",26.7374993188482,1959
"Tropical Eastern Pacific","1959.05.16",27.4623866755301,1959
"Western Indo-Pacific","1959.05.16",28.3110071818034,1959
"Arctic","1959.06.16",-0.190386520726139,1959
"Central Indo-Pacific","1959.06.16",27.458066502112,1959
"Eastern Indo-Pacific","1959.06.16",27.0315776900913,1959
"Southern Ocean","1959.06.16",-0.10523302339965,1959
"Temperate Australasia","1959.06.16",15.7530807250585,1959
"Temperate Northern Atlantic","1959.06.16",16.370666029169,1959
"Temperate Northern Pacific","1959.06.16",11.7327590077083,1959
"Temperate South America","1959.06.16",12.6855250462703,1959
"Temperate Southern Africa","1959.06.16",17.2347391244724,1959
"Tropical Atlantic","1959.06.16",26.751253700565,1959
"Tropical Eastern Pacific","1959.06.16",26.8862706578839,1959
"Western Indo-Pacific","1959.06.16",27.3842304562345,1959
"Arctic","1959.07.16",1.15590785190489,1959
"Central Indo-Pacific","1959.07.16",27.1741838432015,1959
"Eastern Indo-Pacific","1959.07.16",26.8168595378712,1959
"Southern Ocean","1959.07.16",-0.302401145161679,1959
"Temperate Australasia","1959.07.16",15.0647774451818,1959
"Temperate Northern Atlantic","1959.07.16",18.9851604053968,1959
"Temperate Northern Pacific","1959.07.16",14.9838056368371,1959
"Temperate South America","1959.07.16",11.8743250409817,1959
"Temperate Southern Africa","1959.07.16",16.4150507002313,1959
"Tropical Atlantic","1959.07.16",26.6627653007754,1959
"Tropical Eastern Pacific","1959.07.16",26.9357356176326,1959
"Western Indo-Pacific","1959.07.16",26.5210420158174,1959
"Arctic","1959.08.16",2.12158612353239,1959
"Central Indo-Pacific","1959.08.16",26.9389578689439,1959
"Eastern Indo-Pacific","1959.08.16",26.6708435706641,1959
"Southern Ocean","1959.08.16",-0.416411270955822,1959
"Temperate Australasia","1959.08.16",14.7136683602618,1959
"Temperate Northern Atlantic","1959.08.16",20.1349248792421,1959
"Temperate Northern Pacific","1959.08.16",16.8864983567108,1959
"Temperate South America","1959.08.16",11.348886323572,1959
"Temperate Southern Africa","1959.08.16",16.2271586384265,1959
"Tropical Atlantic","1959.08.16",26.6229588422189,1959
"Tropical Eastern Pacific","1959.08.16",26.6895096114793,1959
"Western Indo-Pacific","1959.08.16",26.168957196636,1959
"Arctic","1959.09.16",2.08715177225618,1959
"Central Indo-Pacific","1959.09.16",27.0447571381951,1959
"Eastern Indo-Pacific","1959.09.16",26.8025892515248,1959
"Southern Ocean","1959.09.16",-0.473666093470941,1959
"Temperate Australasia","1959.09.16",14.7442425051306,1959
"Temperate Northern Atlantic","1959.09.16",19.1152739702525,1959
"Temperate Northern Pacific","1959.09.16",16.0667128589824,1959
"Temperate South America","1959.09.16",11.4222318089887,1959
"Temperate Southern Africa","1959.09.16",16.2213911453479,1959
"Tropical Atlantic","1959.09.16",26.8972116874645,1959
"Tropical Eastern Pacific","1959.09.16",26.7865464525073,1959
"Western Indo-Pacific","1959.09.16",26.3489015867681,1959
"Arctic","1959.10.16",0.719540473790161,1959
"Central Indo-Pacific","1959.10.16",27.3093576639939,1959
"Eastern Indo-Pacific","1959.10.16",26.9445923601683,1959
"Southern Ocean","1959.10.16",-0.425249254343193,1959
"Temperate Australasia","1959.10.16",14.967921517853,1959
"Temperate Northern Atlantic","1959.10.16",17.1190408077343,1959
"Temperate Northern Pacific","1959.10.16",13.6078475639764,1959
"Temperate South America","1959.10.16",12.223403020429,1959
"Temperate Southern Africa","1959.10.16",16.6364601009388,1959
"Tropical Atlantic","1959.10.16",27.0144101130538,1959
"Tropical Eastern Pacific","1959.10.16",26.5875535535563,1959
"Western Indo-Pacific","1959.10.16",26.9172909745464,1959
"Arctic","1959.11.16",-0.261162807972441,1959
"Central Indo-Pacific","1959.11.16",27.6019677041609,1959
"Eastern Indo-Pacific","1959.11.16",26.8547944328246,1959
"Southern Ocean","1959.11.16",-0.140285035178408,1959
"Temperate Australasia","1959.11.16",16.0025988326113,1959
"Temperate Northern Atlantic","1959.11.16",14.5954772631327,1959
"Temperate Northern Pacific","1959.11.16",10.7145048762213,1959
"Temperate South America","1959.11.16",13.3596907381554,1959
"Temperate Southern Africa","1959.11.16",17.4964914709178,1959
"Tropical Atlantic","1959.11.16",26.7884191834039,1959
"Tropical Eastern Pacific","1959.11.16",26.328073336816,1959
"Western Indo-Pacific","1959.11.16",27.1031432534442,1959
"Arctic","1959.12.16",-0.691659066400431,1959
"Central Indo-Pacific","1959.12.16",27.60192572858,1959
"Eastern Indo-Pacific","1959.12.16",26.9615266808235,1959
"Southern Ocean","1959.12.16",0.578736571345784,1959
"Temperate Australasia","1959.12.16",17.5122878653371,1959
"Temperate Northern Atlantic","1959.12.16",12.720072794009,1959
"Temperate Northern Pacific","1959.12.16",8.61277979584133,1959
"Temperate South America","1959.12.16",14.5548445007897,1959
"Temperate Southern Africa","1959.12.16",18.7739727339769,1959
"Tropical Atlantic","1959.12.16",26.2914143874036,1959
"Tropical Eastern Pacific","1959.12.16",26.1199567654994,1959
"Western Indo-Pacific","1959.12.16",27.0974453275586,1959
"Arctic","1960.01.16",-1.00913116698916,1960
"Central Indo-Pacific","1960.01.16",27.3954992665271,1960
"Eastern Indo-Pacific","1960.01.16",26.9943959877665,1960
"Southern Ocean","1960.01.16",1.24741802387007,1960
"Temperate Australasia","1960.01.16",18.5995244507097,1960
"Temperate Northern Atlantic","1960.01.16",11.3896554300718,1960
"Temperate Northern Pacific","1960.01.16",7.04555012735386,1960
"Temperate South America","1960.01.16",16.6316525733852,1960
"Temperate Southern Africa","1960.01.16",19.9224094110092,1960
"Tropical Atlantic","1960.01.16",26.0407277187483,1960
"Tropical Eastern Pacific","1960.01.16",26.0390155752292,1960
"Western Indo-Pacific","1960.01.16",26.6898130649402,1960
"Arctic","1960.02.15",-1.09464067384072,1960
"Central Indo-Pacific","1960.02.15",27.2398773978556,1960
"Eastern Indo-Pacific","1960.02.15",27.0193151000426,1960
"Southern Ocean","1960.02.15",1.52818726606928,1960
"Temperate Australasia","1960.02.15",19.1479814007751,1960
"Temperate Northern Atlantic","1960.02.15",10.758269479256,1960
"Temperate Northern Pacific","1960.02.15",6.47239526938873,1960
"Temperate South America","1960.02.15",17.2407668164111,1960
"Temperate Southern Africa","1960.02.15",20.721158715069,1960
"Tropical Atlantic","1960.02.15",26.0532054191268,1960
"Tropical Eastern Pacific","1960.02.15",26.2632100819293,1960
"Western Indo-Pacific","1960.02.15",26.9441714934361,1960
"Arctic","1960.03.16",-1.13702555024816,1960
"Central Indo-Pacific","1960.03.16",27.602058973266,1960
"Eastern Indo-Pacific","1960.03.16",27.1193885352201,1960
"Southern Ocean","1960.03.16",1.31776960110676,1960
"Temperate Australasia","1960.03.16",18.7776810067332,1960
"Temperate Northern Atlantic","1960.03.16",10.8095686933011,1960
"Temperate Northern Pacific","1960.03.16",6.58010780589068,1960
"Temperate South America","1960.03.16",17.0813077699823,1960
"Temperate Southern Africa","1960.03.16",20.4552226332844,1960
"Tropical Atlantic","1960.03.16",26.1665396443463,1960
"Tropical Eastern Pacific","1960.03.16",26.5999138417668,1960
"Western Indo-Pacific","1960.03.16",27.5753421018153,1960
"Arctic","1960.04.16",-1.11638952246154,1960
"Central Indo-Pacific","1960.04.16",27.8401840842137,1960
"Eastern Indo-Pacific","1960.04.16",27.2863154360873,1960
"Southern Ocean","1960.04.16",0.588945333813378,1960
"Temperate Australasia","1960.04.16",17.8020640104245,1960
"Temperate Northern Atlantic","1960.04.16",11.7662044809904,1960
"Temperate Northern Pacific","1960.04.16",7.25260553227395,1960
"Temperate South America","1960.04.16",15.7280064816269,1960
"Temperate Southern Africa","1960.04.16",19.6007137540633,1960
"Tropical Atlantic","1960.04.16",26.5097660323949,1960
"Tropical Eastern Pacific","1960.04.16",26.5572314936453,1960
"Western Indo-Pacific","1960.04.16",28.1289256325474,1960
"Arctic","1960.05.16",-0.813234736188544,1960
"Central Indo-Pacific","1960.05.16",28.0119022387933,1960
"Eastern Indo-Pacific","1960.05.16",27.2802047124173,1960
"Southern Ocean","1960.05.16",0.224066221226397,1960
"Temperate Australasia","1960.05.16",16.6518375233707,1960
"Temperate Northern Atlantic","1960.05.16",13.9791737394281,1960
"Temperate Northern Pacific","1960.05.16",8.83570190906333,1960
"Temperate South America","1960.05.16",14.3031836792889,1960
"Temperate Southern Africa","1960.05.16",18.4226969413951,1960
"Tropical Atlantic","1960.05.16",26.9440782834025,1960
"Tropical Eastern Pacific","1960.05.16",26.6964777851604,1960
"Western Indo-Pacific","1960.05.16",28.0710024318577,1960
"Arctic","1960.06.16",-0.050467264758825,1960
"Central Indo-Pacific","1960.06.16",27.5059117729892,1960
"Eastern Indo-Pacific","1960.06.16",27.012951822999,1960
"Southern Ocean","1960.06.16",-0.0624776075278433,1960
"Temperate Australasia","1960.06.16",15.7196087258494,1960
"Temperate Northern Atlantic","1960.06.16",17.0443120408187,1960
"Temperate Northern Pacific","1960.06.16",11.3097557278048,1960
"Temperate South America","1960.06.16",12.9415935200013,1960
